name,img,otherName,intro
斑唇马先蒿,http://p.ayxbk.com/images/thumb/e/e4/Bk0b6.jpg/220px-Bk0b6.jpg,,健脾开胃，消食化积，利水涩精。主治小儿疳积，食积不化，腹胀满，水肿，遗精，耳鸣。
斑点虎耳草,http://p.ayxbk.com/images/thumb/4/47/Bkc2k.jpg/220px-Bkc2k.jpg,,解毒消肿。主疮痈肿毒
斑花杓兰,http://p.ayxbk.com/images/thumb/7/71/Bkc2l.jpg/220px-Bkc2l.jpg,,镇静止痛；发汗解热。主神经衰弱；癫痫；小儿高热惊厥；头痛；胃脘痛
斑鸠,http://p.ayxbk.com/images/thumb/3/34/Bkc2m.jpg/220px-Bkc2m.jpg,（斑鵻、锦鸠、斑鹪、鹁鸠、祝鸠）,益气，明目，强筋骨。治虚损，呃逆。
斑鸠菊,http://p.ayxbk.com/images/thumb/9/9b/Bkc2r.jpg/220px-Bkc2r.jpg,（豆腐渣树、聋耳朵树、鸡菊花、火炭树、火炭叶、火烧叶、火烫叶、火藤菊）,消炎，解毒。主治阑尾炎，疮疖。
斑茅,http://p.ayxbk.com/images/e/e5/Bkc2s.jpg,（大密、芭茅）,通窍利水，破血通经。治跌打损伤，筋骨风痛，妇人闭经，水肿盅胀。
斑茅花,http://p.ayxbk.com/images/thumb/9/98/Bkc2t.jpg/220px-Bkc2t.jpg,,止血。主咯血；呕血；衄血；创伤出血
斑蝥,http://p.ayxbk.com/images/6/68/Bk0b7.jpg,（花斑蝥、花壳虫、斑猫、龙尾、螌蝥、斑蚝、龙蚝、斑菌、晏青、龙苗、羊米虫、老虎斑毛、花斑毛、小豆虫、放屁虫、花罗虫、章瓦、斑毛、班蝥）,攻毒蚀疮；逐瘀散结。主痈疽；瘰疬；顽癣；经闭；症瘕；癌肿
板蓝根,http://p.ayxbk.com/images/thumb/5/5f/Bk0bj.jpg/220px-Bk0bj.jpg,（大蓝根、大青根、靛青根、蓝靛根、靛根）,清热解毒，凉血利咽。用于温毒发斑，舌绛紫暗，痄腮，喉痹，烂喉丹痧，大头瘟疫，丹毒，痈肿。
半枫荷,http://p.ayxbk.com/images/thumb/c/ce/Bk5bb.jpg/220px-Bk5bb.jpg,（翻白叶树、红半枫荷、大叶半枫荷、白背枫、阴阳叶、铁巴掌、半梧桐、番张麻、米纸）,祛风除湿，舒筋活血。用于风湿性关节炎，类风湿关节炎，腰肌劳损，慢性腰腿痛，半身不遂，跌打损伤，扭挫伤；外用治刀上出血。
半蒴苣苔,http://p.ayxbk.com/images/thumb/7/7f/Bkc3b.jpg/220px-Bkc3b.jpg,（山白菜、天目降龙草、石花菜、尿桶草、石花、牛蹄草、牛舌头、白观音扇、石塔青、降龙草、石杓麦、乌梗子、岩茄子、岩苋菜、牛耳朵菜、蚂拐菜、大蚂拐菜、麻脚杆、岩莴苣、石莴苣）,清热；利湿；解毒。主湿热黄疸；咽喉肿痛；毒蛇咬伤；烧烫伤
半夏,http://p.ayxbk.com/images/thumb/a/af/Bk0c3.jpg/220px-Bk0c3.jpg,（三叶半夏、三叶老、三步跳、麻玉果、燕子尾、地文、水玉、守田、示姑、羊眼半夏、和姑、蝎子草、地珠半夏、麻芋果、泛石子、地鹧鸪、地茨菇、老黄嘴、老和尚头、野芋头、老鸹头、捉嘴豆子、地巴豆、无心菜根、天落星、老鸹眼、麻芋子、地雷公、老瓜蒜、狗芋头、珠半夏、裂刀菜、麻草子、害田）,燥湿化痰；降逆止呕；消痞散结。主咳喘痰多；呕吐反胃；胸脘痞满头痛眩晕；夜卧不安；瘿瘤痰核；痈疽肿毒
半枝莲,http://p.ayxbk.com/images/thumb/c/c4/Bkme6.jpg/220px-Bkme6.jpg,（并头草、狭叶韩信草、牙刷草、四方马兰、通经草、紫连草、小韩信草、水韩信、小耳挖草、溪边黄芩、金挖耳、野夏枯草、方草儿、半向花、半面花、偏头草、四方草、耳挖草、小号向天盏、虎咬红、再生草、赶山鞭、狭叶向天盏、言草儿）,清热解毒，化瘀利尿。用于疔疮肿毒，咽喉肿痛，毒蛇咬伤，跌扑伤痛，水肿，黄疸。
瓣蕊唐松草,http://p.ayxbk.com/images/thumb/6/6a/Bkc3c.jpg/220px-Bkc3c.jpg,（花唐松草、马尾黄连、肾叶唐松草、唐松草）,清热解毒。治赤白痢疾，痈肿疮疖，浸淫疮。
蚌,http://p.ayxbk.com/images/thumb/b/b6/Bkn48.jpg/220px-Bkn48.jpg,（圆蚌）,肉：除湿，明目。主治崩漏，带下，痔疮肿痛。用量4～6两。；壳：化痰消积。治反胃呕吐，止白带，除痈疮。配方用，2～4钱。
蚌花,http://p.ayxbk.com/images/thumb/5/52/Bkc3f.jpg/220px-Bkc3f.jpg,,清热化痰，凉血止痢。用于肺燥咳嗽，咯血，百日咳，淋巴结结核，痢疾，便血。
蚌兰花,http://p.ayxbk.com/images/f/f3/Bkc3g.jpg,（蚌花、紫万年青花、荷包兰、蚌兰衣、菱角花、红蚌兰花、州部队）,清肺化痰；凉血止血；解毒止痢。主肺热咳喘；百日咳；咯血；鼻衄；血痢；便血；瘰疬
蚌肉,http://p.ayxbk.com/images/thumb/d/dc/Bkc3h.jpg/220px-Bkc3h.jpg,（河歪、河蛤蜊、含浆；河歪；河蛤蜊）,清热；滋阴；明目；解毒。主烦热；消渴；血崩；带下；痔瘘；目赤
棒棒木,http://p.ayxbk.com/images/9/9f/Bkc3l.jpg,（棒棒树、棒子木、棒子树、黑弹木、黑弹树、朴树、木黄瓜树、白麻子、白麻树）,祛痰；止咳；不喘。主慢性咳嗽；哮喘
宝盖草,http://p.ayxbk.com/images/thumb/c/c4/Bkc3r.jpg/220px-Bkc3r.jpg,（接骨草[昆明]、蜡烛扦草、莲台夏枯草、佛座草、灯笼草、接骨草、莲台夏枯、毛叶夏枯、灯龙草、珍珠莲、佛座、风盏、连钱草、大铜钱七）,祛风，通络，消肿，止痛。治筋骨疼痛，四肢麻木，跌打损伤，瘰疬。
报春花,http://p.ayxbk.com/images/thumb/b/bf/Bkc3t.jpg/220px-Bkc3t.jpg,（橡只玛尔布）,清热燥湿，泻肝胆火，止血。治小儿高热抽风，急性胃肠炎，痢疾。
抱树莲,http://p.ayxbk.com/images/7/73/Bkc3u.jpg,（抱石莲、瓜子菜、飞莲草、巧根藤、飞连草、星毛抱树莲、猫龙草、飞蓬草）,清热，利湿，解毒，杀虫。治黄疸，风湿疼痛，腮腺炎，淋巴结结核，疥癞，跌打损伤。
豹骨,http://p.ayxbk.com/images/thumb/c/c5/Bkc3v.jpg/220px-Bkc3v.jpg,（川四腿、金钱豹骨）,祛风通络，强筋健骨。用于风湿痹痛，脚膝酸软。
暴马子,http://p.ayxbk.com/images/4/4e/Bk72g.jpg,（荷花丁香、白丁香、棒棒木）,清肺祛痰，止咳平喘。用于咳嗽，支气管炎，支气管哮喘。
爆仗竹,http://p.ayxbk.com/images/d/d8/Bkc3x.jpg,（吉祥草、马鬃花、观音柳、花丁子、马骔花）,续筋接骨；活血被动瘀。主跌仆闪矬；刀伤金疮，骨折筋伤
北豆根,http://p.ayxbk.com/images/thumb/c/cc/Bk0cn.jpg/220px-Bk0cn.jpg,（黄条香、黄根、汉防己、防己藤、山地瓜秧、蝙蝠葛根、北山豆根、马串铃、狗骨头、野豆根、山豆根、黄条香苦豆根、山豆秧根）,清热解毒，祛风止痛。用于咽喉肿痛，肠炎痢疾，风湿痹痛。
北方点地梅,http://p.ayxbk.com/images/thumb/6/6e/Bkc3z.jpg/220px-Bkc3z.jpg,（雪山点地梅、喉咙草）,清热解毒；消肿止痛。主风火赤眼；咽喉红肿；疮疡肿痛
北沙参,http://p.ayxbk.com/images/thumb/a/a1/Bk0cw.jpg/220px-Bk0cw.jpg,（莱阳沙参、海沙参、辽沙参、条沙参、银条参、莱阳参、野香菜根、真北沙参、真北沙参；海沙参；根条参；菜阳参；辽沙参；野香菜根）,养阴清肺，益胃生津。用于肺热燥咳，劳嗽痰血，热病津伤口渴。
北鱼黄草,http://p.ayxbk.com/images/thumb/3/36/Bkc40.jpg/220px-Bkc40.jpg,（钻之灵、小瓠花）,活血解毒。主劳伤疼痛；疔疮
贝母兰,http://p.ayxbk.com/images/thumb/4/48/Bkc45.jpg/220px-Bkc45.jpg,（止血果、石巴蕉、对叶果、果上叶、小绿芨）,清热止咳，止血定痛，接骨。治支气管炎，感冒，骨折，软组织挫伤。
背花疮,http://p.ayxbk.com/images/thumb/f/f2/Bkc48.jpg/220px-Bkc48.jpg,（独色草、四季青、大石芥、铜钱草、石苋菜、阿飞虻）,清热解毒；祛痰化瘀。主肺热咳喘；肺痨久咳；咯血；疮疡肿毒；跌打损伤；外伤出血；疳积
荸荠,http://p.ayxbk.com/images/7/78/Bkli6.jpg,（马蹄、乌芋、地栗、地梨、苾荠、通天草[浙江杭州]、芍、凫茈、葃菇、水芋、乌茨、凫茨、葧脐、黑山棱、铁葧脐、红慈菇、马薯）,清热，化痰，消积。治愠病消渴，黄疸，热淋，痞积，目赤，嚼喉肿痛，赘疣。
鼻烟,http://p.ayxbk.com/images/6/61/Gyl5dhcy.jpg,,通关窍，治惊风，明目，定头痛，辟疫。
笔罗子,http://p.ayxbk.com/images/thumb/a/aa/Bkc4g.jpg/220px-Bkc4g.jpg,（野枇杷、粗糠柴、花木香、山枇杷、毛鼻良）,解表，止咳。主感冒；咳嗽
笔筒草,http://p.ayxbk.com/images/thumb/c/c0/Bkd59.jpg/220px-Bkd59.jpg,（通气草、眉毛草、土木贼、节节菜、接骨草、锁眉草、节骨草、锉刀草、木贼草、土麻黄、笔头草、野麻黄、锉草、虾蟆竹、草麻黄、镬盖草、接管草、擦草、磨石草、笔管草、四角田槐、野木贼、驳节草、空心草、接骨筒、麻蒿）,祛风清热，除湿利尿。治目赤肿痛，翳膜遮睛，淋浊，鼻衄，便血，尿血，牙痛。
荜茇,http://p.ayxbk.com/images/thumb/6/6f/Bk0f3.jpg/220px-Bk0f3.jpg,（荜拔、鼠尾、荜拨、荜拨梨、阿梨诃吔、椹圣、蛤蒌、阿梨诃他）,温中散寒，下气止痛。用于脘腹冷痛，呕吐，泄泻，偏头痛；外治牙痛。
荜澄茄,http://p.ayxbk.com/images/thumb/7/7e/Bk0f4.jpg/220px-Bk0f4.jpg,（澄茄、毗陵茄子、毕澄茄、毕茄）,温中散寒，行气止痛。用于胃寒呕逆，脘腹冷痛，寒疝腹痛，寒湿郁滞，小便浑浊。
蓖麻,http://p.ayxbk.com/images/d/dc/Bkn2g.jpg,（红蓖麻）,叶：消肿拔毒，止痒。治疮疡肿毒，鲜品捣烂外敷；治湿疹搔痒，煎水外洗；并可灭蛆、杀孑孓。；根：祛风活血，止痛镇静。用于风湿关节痛，破伤风，癫痫，精神分裂症。
蓖麻蚕,http://p.ayxbk.com/images/9/91/Bkc4l.jpg,（木薯蚕）,祛风除湿；止痛。主风湿痹痛；关节不利
蓖麻叶,http://p.ayxbk.com/images/thumb/4/48/Bkc4m.jpg/220px-Bkc4m.jpg,,治脚气，防囊肿痛，咳嗽痰喘，鹅掌风，疮疖。"
蓖麻油,http://p.ayxbk.com/images/thumb/e/e2/Bk0f7.jpg/220px-Bk0f7.jpg,,滑肠；润肤。主肠内积滞；腹胀；便秘；疥癣癣疮；烫伤
蓖麻子,http://p.ayxbk.com/images/thumb/f/fb/Bk0f8.jpg/220px-Bk0f8.jpg,（萆麻子、蓖麻仁、大麻子、红大麻子）,消肿拨毒，泻下通滞。用于痈疽肿毒，喉痹，瘰疬，大便燥结。
碧桃干,http://p.ayxbk.com/images/thumb/1/1b/Bkc4o.jpg/220px-Bkc4o.jpg,（桃枭、鬼髑髅、桃奴、枭景、干桃、气桃、阴桃子、桃干、瘪桃干）,治盗汗，遗精，吐血，疟疾，心腹痛；妊娠下血。
壁虎,http://p.ayxbk.com/images/thumb/c/c3/Bklig.jpg/220px-Bklig.jpg,（守宫、爬壁虎、爬墙虎、蝎虎、天龙、蝘蜒、蠦缠、壁宫、辟宫子、地塘虫、蝘、蜒）,祛风，定惊，散结，解毒。治中风瘫痪，历节风痛，风痰惊痫，瘰疬，恶疮。
篦子草,http://p.ayxbk.com/images/thumb/e/e2/Bkc4p.jpg/220px-Bkc4p.jpg,（舒筋草、小牛肋巴）,祛风除湿；舒筋活络。主风湿关节疼痛；肢体麻木；瘫痪
篦子三尖杉,http://p.ayxbk.com/images/3/37/Bkc4q.jpg,,抗癌。主血液系统肿瘤及其他一些恶性实体瘤
薜荔,http://p.ayxbk.com/images/thumb/3/30/Bkc4r.jpg/220px-Bkc4r.jpg,（木莲藤、辟萼、石壁莲、木瓜藤、膨泡树、饼泡树、壁石虎、木壁莲、爬墙虎、风不动、彭蜂藤、石龙藤、常春藤、石壁藤、补血王、追骨风、爬岩风、墙脚柱、红墙套、烟筒丕、田螺掩、爬山虎、大鼓藤、石绷藤、薛荔络石藤、老鸦馒头藤、凉粉藤、爬墙藤、牛屎藤、薛、牡赞、木莲、过水龙、王不留行、石莲、抬络藤、木隆谷、邦邦老虎藤、乒乓抛藤、巴山虎、乒抛藤、泊壁藤、墙壁藤、有蜂藤、小薛荔、抱树莲）,祛风，利湿，活血，解毒。治凤湿痹痛，泻痢，淋病，跌打损伤，痈肿疮疖。
薜荔根,http://p.ayxbk.com/images/thumb/2/2e/Bkc4z.jpg/220px-Bkc4z.jpg,,祛风除湿，舒筋通络。治头痛眩晕，关节风湿痛，产后风。
薜荔汁,http://p.ayxbk.com/images/thumb/3/30/Bkc4r.jpg/220px-Bkc4r.jpg,,祛风杀虫止痒；壮阳固精。主白癜风；疬疡；疥癣瘙痒；疣赘；阳痿；遗精
边缘鳞盖蕨,http://p.ayxbk.com/images/c/c0/Bkc52.jpg,,清热解毒；祛风活络。主痈疮疖肿；风湿痹痛；跌打损伤
蝙蝠,http://p.ayxbk.com/images/thumb/0/02/Bkc53.jpg/220px-Bkc53.jpg,（服翼、天鼠、伏翼、飞鼠、老鼠、蟙蟔、仙鼠、夜燕、盐老鼠）,治久咳，疟疾，淋病，惊风，目翳，瘰疬，金疮。
扁豆,http://p.ayxbk.com/images/thumb/1/1f/Bk0fa.jpg/220px-Bk0fa.jpg,（藊豆、南扁豆、沿篱豆、蛾眉豆、凉衍豆、羊眼豆、膨皮豆、茶豆、南豆、小刀豆、树豆、藤豆）,健脾和中，消暑化湿。治暑湿吐泻，脾虚呕逆，食少久泄，水停消渴，赤白带下，小儿疳积。
扁豆花,http://p.ayxbk.com/images/thumb/a/a9/Bk6xy.jpg/220px-Bk6xy.jpg,（南豆花）,健脾和胃，消暑化湿。治痢疾，泄泻，赤白带下。
扁豆叶,http://p.ayxbk.com/images/e/e2/Bkc5h.jpg,,消暑利湿，解毒消肿。主暑湿吐泻，疮疖肿毒，蛇虫蛟伤
扁蕾,http://p.ayxbk.com/images/thumb/b/bc/Bkbff.jpg/220px-Bkbff.jpg,（沼生扁蕾、铁木尔-地格达）,清热解毒，消肿。治传染性热病，外伤肿痛，肝胆湿热。
扁青,http://p.ayxbk.com/images/3/3c/Bkc5i.jpg,（白青、碧青、石青、大青、鱼目青）,涌吐风痰；明目；解毒。主癫痫；惊风；痰涎壅盛；目翳；痈肿
扁藤,http://p.ayxbk.com/images/thumb/3/3e/Bkc5j.jpg/220px-Bkc5j.jpg,（腰带藤、羊带风、扁骨风、铁带藤、大芦藤、过江扁龙、脚白藤、大血藤、岩五加）,祛风化湿；舒筋活络。主风湿痹痛；腰肌劳损；中风偏瘫；跌打损伤
扁樱桃,http://p.ayxbk.com/images/thumb/4/44/Bkc5k.jpg/220px-Bkc5k.jpg,（棱果蒲桃）,和胃；敛疮。主腹痛吐泻；口角炎；跌打肿痛
扁竹根,http://p.ayxbk.com/images/thumb/b/be/Bkc5l.jpg/220px-Bkc5l.jpg,（蝴蝶花、铁扁担、豆豉叶根、土知母、鸭儿参、下搜山虎）,消食，杀虫，清热，通便。治食积腹胀，蛔虫腹痛，牙痛，喉蛾，大便不通。
扁竹兰,http://p.ayxbk.com/images/thumb/6/6c/Bkc5m.jpg/220px-Bkc5m.jpg,（兰花扁竹、扁竹鸢尾、扁竹、都拉、白跌打、见血封口）,清热解毒；散瘀止血；消肿止痛。主感冒风热；咳嗽咽痛；扁桃体炎；淋巴结炎；跌打骨折；胃痛吐血；外伤出血
变色红菇,http://p.ayxbk.com/images/thumb/3/35/Bkc5t.jpg/220px-Bkc5t.jpg,（蘑菇）,祛风散寒；舒筋活络。主风湿痹痛；手足麻木；四肢抽搐
变叶榕,http://p.ayxbk.com/images/2/21/Bkc5v.jpg,（金不换）,祛风除湿；活血止痛；催乳。主风湿痹痛；胃痛；疖肿；跌打损伤；乳汁不下
鳖甲,http://p.ayxbk.com/images/thumb/c/c9/Bk0fj.jpg/220px-Bk0fj.jpg,（团鱼盖、脚鱼壳、上甲、甲鱼、鳖壳、团鱼甲、鳖盖子、甲鱼壳、团鱼壳）,滋阴潜阳，软坚散结，退热除蒸。用于阴虚发热，劳热骨蒸，虚风内动，经闭，癓瘕，久疟疟母。
鳖卵,http://p.ayxbk.com/images/thumb/3/3f/Bkc68.jpg/220px-Bkc68.jpg,,补阴；止痢。主小儿久泻久痢
鳖肉,http://p.ayxbk.com/images/thumb/7/70/Bkc6a.jpg/220px-Bkc6a.jpg,,滋阴凉血。治骨蒸劳热，久疟，久痢，崩漏带下，瘰疬。
鳖头,http://p.ayxbk.com/images/thumb/6/67/Bkc69.jpg/220px-Bkc69.jpg,（鳖首）,治久痢脱肛，产后子宫下垂，阴疮。
鳖血,http://p.ayxbk.com/images/thumb/1/10/Bkc6d.jpg/220px-Bkc6d.jpg,（团鱼血）,滋阴清热；活血通络。主虚劳潮热；阴虚低热；胁痛；口眼㖞斜；脱肛
槟榔,http://p.ayxbk.com/images/thumb/0/05/Bk0fr.jpg/220px-Bk0fr.jpg,（榔玉、宾门、青仔、国马、槟楠、尖槟、鸡心槟榔、仁频、宾门药饯、白槟榔、橄榄子、槟榔仁、洗瘴丹、大腹子、大腹槟榔、槟榔子、马金南、槟榔玉）,驱虫；消积；下气；行水；截疟。主虫积；食滞；脘腹胀痛；泻痢后重；脚气；水肿；疟疾
冰草,http://p.ayxbk.com/images/thumb/2/2e/Bknfs.jpg/220px-Bknfs.jpg,,清热利湿；平喘；止血。主淋病；赤白带下；哮喘；咳痰带血；鼻衄
冰草白穗,http://p.ayxbk.com/images/thumb/6/61/Bkc6g.jpg/220px-Bkc6g.jpg,,清热利湿。主淋证；赤白带下
冰凉花,http://p.ayxbk.com/images/thumb/2/25/Bkao1.jpg/220px-Bkao1.jpg,（福寿草、侧金盏花、冰了花、顶冰花）,强心，利尿。用于充血性心力衰竭，心脏性水肿，心房纤维性颤动。
冰片,http://p.ayxbk.com/images/b/b1/Bk0g6.jpg,（合成龙脑、梅片、艾粉、结片）,开窍醒神，清热止痛。用于热病神昏、痉厥，中风痰厥，气郁暴厥，中恶昏迷，目赤，口疮，咽喉肿痛，耳道流脓。
冰糖,http://p.ayxbk.com/images/thumb/e/e6/Bkc6h.jpg/220px-Bkc6h.jpg,,健脾和胃；润肺止咳。主脾胃气虚；肺燥咳嗽；或痰中带血
柄果槲寄生,http://p.ayxbk.com/images/thumb/6/63/Bkc6p.jpg/220px-Bkc6p.jpg,（有柄槲寄生、桂花寄生、油桐寄生、寄生茶、刀叶槲寄生）,祛风湿；补肝肾；活血止痛；安胎；下乳。主主治风湿痹痛；腰腿痛；跌打损伤；高血压；胎动不安；乳汁不下
波叶紫金牛,http://p.ayxbk.com/images/thumb/3/32/Bkc70.jpg/220px-Bkc70.jpg,（小凉伞、千年不出山、矮脚凉伞、小部伞、不出林、小矮地茶、小狮子头、铁罗伞）,利咽止咳；理气活血。主咽喉肿痛；咳嗽；胃脘痛；跌打瘀痛
菠菜,http://p.ayxbk.com/images/thumb/2/28/Bkc71.jpg/220px-Bkc71.jpg,（菠棱、波棱菜、赤根菜、波斯草、鹦鹉菜、鼠根菜、角菜、菠薐、红根菜、甜茶、拉筋菜、敏菜、飞薐菜、飞龙菜）,养血，止血，敛阴，润燥。治衄血，便血，坏血病，消渴引饮，大便涩滞。
菠萝根叶,http://p.ayxbk.com/images/thumb/7/7f/Bkc73.jpg/220px-Bkc73.jpg,,消食和胃；止泻。主夏日暑泻；消化不良；胃脘胀痛
博落回,http://p.ayxbk.com/images/thumb/4/42/Bkc74.jpg/220px-Bkc74.jpg,（号筒梗、三钱三、泡通珠、博落筒、落回、号筒草、勃勒回、号简秆、号筒青、滚地龙、山号筒、山麻骨、猢狲竹、空洞草、角罗吹、号角斗竹、亚麻筒、山火筒、山梧桐、通大海、边天蒿、通天大黄、土霸王、号桐树、号筒杆、山号简、翻牛白、狮子爪、喇叭简、吹火简、蛇罗麻、野麻秆、哈哈简、菠萝简）,消肿，解毒，杀虫。治指疔，脓肿，急性扁桃体炎，中耳炎，滴虫性阴道炎，下肢溃疡，烫伤，顽癣。
薄荷,http://p.ayxbk.com/images/thumb/5/5e/Bk0hl.jpg/220px-Bk0hl.jpg,（蕃荷菜、菝蔺、吴菝蔺、南薄荷、猫儿薄苛、升阳菜、薄苛、蔢荷、夜息花、菝蕑、吴菝蕑、野薄荷、升阳菜薄苛、夜息药、仁丹草、见肿消、水益母、接骨草、土薄荷、鱼香草、香薷草）,疏风，散热，辟秽，解毒。治外感风热，头痛，目赤，咽喉肿痛，食滞气胀，口疮，牙痛，疮疥，瘾疹。
